datetime,demand_mw,solar_mw,net_demand_mw,month,hour,day_of_week
2023-10-31 12:00:00,7464.3,1997.7,5466.5,10,12.0,1
2023-10-31 12:30:00,7238.8,2252.1,4986.7,10,12.5,1
2023-10-31 13:00:00,7560.8,2481.5,5079.4,10,13.0,1
2023-10-31 13:30:00,7391.6,2473.3,4918.3,10,13.5,1
2023-10-31 14:00:00,7726.5,2139.0,5587.6,10,14.0,1
2023-10-31 14:30:00,7548.2,2182.3,5365.9,10,14.5,1
2023-10-31 15:00:00,7762.7,1708.9,6053.8,10,15.0,1
2023-10-31 15:30:00,7985.5,1849.9,6135.5,10,15.5,1
2023-10-31 16:00:00,8025.7,1418.6,6607.1,10,16.0,1
2023-10-31 16:30:00,8224.4,1384.8,6839.7,10,16.5,1
2023-10-31 17:00:00,8415.8,1398.6,7017.2,10,17.0,1
2023-10-31 17:30:00,8191.5,1218.5,6973.0,10,17.5,1
2023-10-31 18:00:00,8481.7,1080.0,7401.7,10,18.0,1
2023-10-31 18:30:00,7968.9,811.1,7157.7,10,18.5,1
2023-10-31 19:00:00,8664.7,741.3,7923.4,10,19.0,1
2023-10-31 19:30:00,8591.7,586.6,8005.1,10,19.5,1
2023-10-31 20:00:00,8466.3,433.8,8032.4,10,20.0,1
2023-10-31 20:30:00,8668.9,315.9,8353.0,10,20.5,1
2023-10-31 21:00:00,8764.2,204.5,8559.8,10,21.0,1
2023-10-31 21:30:00,8383.5,142.7,8240.8,10,21.5,1
2023-10-31 22:00:00,8193.8,75.0,8118.8,10,22.0,1
2023-10-31 22:30:00,8272.1,42.5,8229.5,10,22.5,1
2023-10-31 23:00:00,7869.9,15.2,7854.7,10,23.0,1
2023-10-31 23:30:00,7855.2,2.7,7852.5,10,23.5,1
2023-11-01 00:00:00,8101.0,0.0,8101.0,11,0.0,2
2023-11-01 00:30:00,7765.9,2.6,7763.3,11,0.5,2
2023-11-01 01:00:00,7303.5,12.9,7290.6,11,1.0,2
2023-11-01 01:30:00,7223.1,43.1,7179.9,11,1.5,2
2023-11-01 02:00:00,7501.3,80.7,7420.6,11,2.0,2
2023-11-01 02:30:00,7575.7,128.8,7446.9,11,2.5,2
2023-11-01 03:00:00,7100.6,234.4,6866.2,11,3.0,2
2023-11-01 03:30:00,7466.0,327.2,7138.8,11,3.5,2
2023-11-01 04:00:00,7637.5,418.4,7219.0,11,4.0,2
2023-11-01 04:30:00,7767.1,534.0,7233.1,11,4.5,2
2023-11-01 05:00:00,7528.2,715.5,6812.7,11,5.0,2
2023-11-01 05:30:00,7608.5,744.7,6863.8,11,5.5,2
2023-11-01 06:00:00,7184.6,941.0,6243.6,11,6.0,2
2023-11-01 06:30:00,7995.9,1201.6,6794.4,11,6.5,2
2023-11-01 07:00:00,7557.8,1459.5,6098.3,11,7.0,2
2023-11-01 07:30:00,7527.6,1479.7,6047.9,11,7.5,2
2023-11-01 08:00:00,7672.7,1597.9,6074.8,11,8.0,2
2023-11-01 08:30:00,8001.5,1904.1,6097.4,11,8.5,2
2023-11-01 09:00:00,8125.8,2090.1,6035.8,11,9.0,2
2023-11-01 09:30:00,7739.6,1808.5,5931.0,11,9.5,2
2023-11-01 10:00:00,7877.7,2300.6,5577.0,11,10.0,2
2023-11-01 10:30:00,7682.6,2220.8,5461.8,11,10.5,2
2023-11-01 11:00:00,7464.8,2271.5,5193.2,11,11.0,2
2023-11-01 11:30:00,7898.4,2583.5,5314.9,11,11.5,2
2023-11-01 12:00:00,7510.2,2409.4,5100.8,11,12.0,2
2023-11-01 12:30:00,7900.6,2615.9,5284.6,11,12.5,2
2023-11-01 13:00:00,7875.5,2351.4,5524.1,11,13.0,2
2023-11-01 13:30:00,7787.6,2507.8,5279.7,11,13.5,2
2023-11-01 14:00:00,8060.2,1925.2,6135.0,11,14.0,2
2023-11-01 14:30:00,8205.0,2269.6,5935.4,11,14.5,2
2023-11-01 15:00:00,7860.2,1896.4,5963.8,11,15.0,2
2023-11-01 15:30:00,7848.2,1890.8,5957.5,11,15.5,2
2023-11-01 16:00:00,7769.5,1501.6,6268.0,11,16.0,2
2023-11-01 16:30:00,8624.6,1586.1,7038.6,11,16.5,2
2023-11-01 17:00:00,8255.4,1381.1,6874.3,11,17.0,2
2023-11-01 17:30:00,8645.5,1030.8,7614.6,11,17.5,2
2023-11-01 18:00:00,8401.1,975.3,7425.8,11,18.0,2
2023-11-01 18:30:00,8886.3,727.4,8158.9,11,18.5,2
2023-11-01 19:00:00,8535.4,717.0,7818.4,11,19.0,2
2023-11-01 19:30:00,8472.6,584.8,7887.8,11,19.5,2
2023-11-01 20:00:00,8647.0,430.4,8216.6,11,20.0,2
2023-11-01 20:30:00,8557.6,335.2,8222.4,11,20.5,2
2023-11-01 21:00:00,8701.7,216.7,8485.0,11,21.0,2
2023-11-01 21:30:00,8501.1,140.1,8361.0,11,21.5,2
2023-11-01 22:00:00,8518.1,79.7,8438.4,11,22.0,2
2023-11-01 22:30:00,8231.2,37.3,8193.9,11,22.5,2
2023-11-01 23:00:00,8031.8,15.3,8016.6,11,23.0,2
2023-11-01 23:30:00,7910.2,2.8,7907.4,11,23.5,2
2023-11-02 00:00:00,8290.5,0.0,8290.5,11,0.0,3
2023-11-02 00:30:00,7836.7,2.8,7833.9,11,0.5,3
2023-11-02 01:00:00,7326.1,15.1,7311.0,11,1.0,3
2023-11-02 01:30:00,7494.3,41.7,7452.7,11,1.5,3
2023-11-02 02:00:00,7531.0,84.0,7447.0,11,2.0,3
2023-11-02 02:30:00,7794.1,144.9,7649.2,11,2.5,3
2023-11-02 03:00:00,7618.4,228.6,7389.8,11,3.0,3
2023-11-02 03:30:00,7260.6,327.5,6933.1,11,3.5,3
2023-11-02 04:00:00,7874.8,416.5,7458.3,11,4.0,3
2023-11-02 04:30:00,7463.1,508.1,6954.9,11,4.5,3
2023-11-02 05:00:00,7734.3,679.3,7055.1,11,5.0,3
2023-11-02 05:30:00,7350.8,876.3,6474.6,11,5.5,3
2023-11-02 06:00:00,7178.4,1034.1,6144.3,11,6.0,3
2023-11-02 06:30:00,7405.9,1241.7,6164.2,11,6.5,3
2023-11-02 07:00:00,7117.8,1345.5,5772.2,11,7.0,3
2023-11-02 07:30:00,8117.2,1533.9,6583.4,11,7.5,3
2023-11-02 08:00:00,7798.7,1716.5,6082.2,11,8.0,3
2023-11-02 08:30:00,7604.4,1798.7,5805.7,11,8.5,3
2023-11-02 09:00:00,7851.3,2151.2,5700.1,11,9.0,3
2023-11-02 09:30:00,7792.5,2132.2,5660.3,11,9.5,3
2023-11-02 10:00:00,7851.2,2088.9,5762.3,11,10.0,3
2023-11-02 10:30:00,7934.0,2334.6,5599.4,11,10.5,3
2023-11-02 11:00:00,7640.8,2442.7,5198.2,11,11.0,3
2023-11-02 11:30:00,7515.7,2515.9,4999.7,11,11.5,3
2023-11-02 12:00:00,7812.6,2473.2,5339.4,11,12.0,3
2023-11-02 12:30:00,7810.0,2434.7,5375.3,11,12.5,3
2023-11-02 13:00:00,7701.3,2458.9,5242.4,11,13.0,3
2023-11-02 13:30:00,8110.5,2358.1,5752.3,11,13.5,3
2023-11-02 14:00:00,7693.6,2353.7,5339.9,11,14.0,3
2023-11-02 14:30:00,7682.6,2178.1,5504.5,11,14.5,3
2023-11-02 15:00:00,8008.5,2025.4,5983.1,11,15.0,3
2023-11-02 15:30:00,7913.8,1848.6,6065.2,11,15.5,3
2023-11-02 16:00:00,8235.8,1496.0,6739.8,11,16.0,3
2023-11-02 16:30:00,8112.1,1575.3,6536.8,11,16.5,3
2023-11-02 17:00:00,8304.0,1215.2,7088.8,11,17.0,3
2023-11-02 17:30:00,8823.0,1222.1,7600.9,11,17.5,3
2023-11-02 18:00:00,8503.0,857.0,7645.9,11,18.0,3
2023-11-02 18:30:00,8507.1,842.6,7664.5,11,18.5,3
2023-11-02 19:00:00,8913.5,707.9,8205.7,11,19.0,3
2023-11-02 19:30:00,8539.3,566.0,7973.3,11,19.5,3
2023-11-02 20:00:00,8601.2,467.2,8134.0,11,20.0,3
2023-11-02 20:30:00,8798.5,318.9,8479.6,11,20.5,3
2023-11-02 21:00:00,8804.7,224.0,8580.8,11,21.0,3
2023-11-02 21:30:00,8771.5,150.2,8621.3,11,21.5,3
2023-11-02 22:00:00,8312.1,77.1,8234.9,11,22.0,3
2023-11-02 22:30:00,8432.3,37.2,8395.1,11,22.5,3
2023-11-02 23:00:00,8109.1,12.5,8096.6,11,23.0,3
2023-11-02 23:30:00,7947.7,2.5,7945.2,11,23.5,3
2023-11-03 00:00:00,8180.6,0.0,8180.6,11,0.0,4
2023-11-03 00:30:00,7738.9,2.7,7736.2,11,0.5,4
2023-11-03 01:00:00,7774.9,15.0,7759.9,11,1.0,4
2023-11-03 01:30:00,7657.6,44.1,7613.5,11,1.5,4
2023-11-03 02:00:00,7362.5,85.5,7277.0,11,2.0,4
2023-11-03 02:30:00,7677.4,148.2,7529.2,11,2.5,4
2023-11-03 03:00:00,7575.7,239.7,7336.0,11,3.0,4
2023-11-03 03:30:00,7110.6,326.6,6784.1,11,3.5,4
2023-11-03 04:00:00,7531.0,451.0,7080.1,11,4.0,4
2023-11-03 04:30:00,7371.2,569.5,6801.7,11,4.5,4
2023-11-03 05:00:00,7749.1,725.3,7023.8,11,5.0,4
2023-11-03 05:30:00,7340.2,719.0,6621.2,11,5.5,4
2023-11-03 06:00:00,7587.5,959.9,6627.7,11,6.0,4
2023-11-03 06:30:00,7766.2,1124.1,6642.1,11,6.5,4
2023-11-03 07:00:00,7754.2,1435.4,6318.8,11,7.0,4
2023-11-03 07:30:00,7916.0,1573.2,6342.9,11,7.5,4
2023-11-03 08:00:00,7528.4,1760.9,5767.5,11,8.0,4
2023-11-03 08:30:00,8109.8,1608.9,6501.0,11,8.5,4
2023-11-03 09:00:00,7906.0,1849.1,6056.9,11,9.0,4
2023-11-03 09:30:00,8044.9,1922.4,6122.5,11,9.5,4
2023-11-03 10:00:00,7938.5,2287.2,5651.3,11,10.0,4
2023-11-03 10:30:00,7755.8,2328.5,5427.3,11,10.5,4
2023-11-03 11:00:00,7503.5,2519.4,4984.1,11,11.0,4
2023-11-03 11:30:00,7614.2,2107.1,5507.1,11,11.5,4
2023-11-03 12:00:00,7991.4,2411.1,5580.3,11,12.0,4
2023-11-03 12:30:00,7956.6,2264.9,5691.8,11,12.5,4
2023-11-03 13:00:00,7613.3,2608.0,5005.3,11,13.0,4
2023-11-03 13:30:00,7252.8,2510.2,4742.7,11,13.5,4
2023-11-03 14:00:00,7775.8,1893.4,5882.4,11,14.0,4
2023-11-03 14:30:00,7834.4,2138.9,5695.5,11,14.5,4
2023-11-03 15:00:00,7929.9,2042.5,5887.4,11,15.0,4
2023-11-03 15:30:00,8172.0,1976.9,6195.2,11,15.5,4
2023-11-03 16:00:00,8345.9,1810.6,6535.3,11,16.0,4
2023-11-03 16:30:00,8481.9,1368.3,7113.7,11,16.5,4
2023-11-03 17:00:00,8497.9,1350.3,7147.6,11,17.0,4
2023-11-03 17:30:00,8200.1,1288.5,6911.6,11,17.5,4
2023-11-03 18:00:00,8556.2,1092.9,7463.3,11,18.0,4
2023-11-03 18:30:00,9107.2,789.5,8317.7,11,18.5,4
2023-11-03 19:00:00,8811.8,689.7,8122.2,11,19.0,4
2023-11-03 19:30:00,8836.4,577.8,8258.6,11,19.5,4
2023-11-03 20:00:00,8832.3,415.4,8416.9,11,20.0,4
2023-11-03 20:30:00,8811.1,301.4,8509.7,11,20.5,4
2023-11-03 21:00:00,8248.5,209.0,8039.5,11,21.0,4
2023-11-03 21:30:00,8550.4,155.1,8395.3,11,21.5,4
2023-11-03 22:00:00,8481.4,78.2,8403.1,11,22.0,4
2023-11-03 22:30:00,8597.4,40.1,8557.3,11,22.5,4
2023-11-03 23:00:00,8243.2,16.1,8227.2,11,23.0,4
2023-11-03 23:30:00,7802.0,2.6,7799.4,11,23.5,4
2023-11-04 00:00:00,8083.3,0.0,8083.3,11,0.0,5
2023-11-04 00:30:00,7734.9,2.8,7732.1,11,0.5,5
2023-11-04 01:00:00,7547.6,13.4,7534.3,11,1.0,5
2023-11-04 01:30:00,7521.3,35.9,7485.4,11,1.5,5
2023-11-04 02:00:00,7694.7,79.7,7615.0,11,2.0,5
2023-11-04 02:30:00,7771.9,141.2,7630.7,11,2.5,5
2023-11-04 03:00:00,7603.6,239.0,7364.6,11,3.0,5
2023-11-04 03:30:00,7623.7,320.4,7303.3,11,3.5,5
2023-11-04 04:00:00,7608.1,447.1,7160.9,11,4.0,5
2023-11-04 04:30:00,7570.4,600.0,6970.4,11,4.5,5
2023-11-04 05:00:00,7718.9,615.0,7103.9,11,5.0,5
2023-11-04 05:30:00,7206.8,824.8,6382.0,11,5.5,5
2023-11-04 06:00:00,7713.5,1111.7,6601.8,11,6.0,5
2023-11-04 06:30:00,7554.8,1304.0,6250.8,11,6.5,5
2023-11-04 07:00:00,7995.6,1494.5,6501.1,11,7.0,5
2023-11-04 07:30:00,7794.0,1442.6,6351.4,11,7.5,5
2023-11-04 08:00:00,7849.1,1688.9,6160.2,11,8.0,5
2023-11-04 08:30:00,7583.4,1635.5,5947.9,11,8.5,5
2023-11-04 09:00:00,8036.3,2188.8,5847.5,11,9.0,5
2023-11-04 09:30:00,7954.8,2230.6,5724.2,11,9.5,5
2023-11-04 10:00:00,7923.2,2298.7,5624.5,11,10.0,5
2023-11-04 10:30:00,7653.4,2434.9,5218.4,11,10.5,5
2023-11-04 11:00:00,7637.2,2120.5,5516.7,11,11.0,5
2023-11-04 11:30:00,7797.7,2436.1,5361.7,11,11.5,5
2023-11-04 12:00:00,7622.0,2336.3,5285.8,11,12.0,5
2023-11-04 12:30:00,7827.4,2273.9,5553.5,11,12.5,5
2023-11-04 13:00:00,7377.7,2460.8,4916.9,11,13.0,5
2023-11-04 13:30:00,7714.2,2395.2,5319.0,11,13.5,5
2023-11-04 14:00:00,8179.3,2298.6,5880.7,11,14.0,5
2023-11-04 14:30:00,8007.1,2269.4,5737.7,11,14.5,5
2023-11-04 15:00:00,8046.7,2043.1,6003.5,11,15.0,5
2023-11-04 15:30:00,8476.1,1975.0,6501.0,11,15.5,5
2023-11-04 16:00:00,7809.5,1647.5,6162.1,11,16.0,5
2023-11-04 16:30:00,8198.7,1503.1,6695.7,11,16.5,5
2023-11-04 17:00:00,8387.3,1405.2,6982.1,11,17.0,5
2023-11-04 17:30:00,8720.6,1077.5,7643.0,11,17.5,5
2023-11-04 18:00:00,8817.0,951.0,7866.0,11,18.0,5
2023-11-04 18:30:00,8578.4,682.2,7896.3,11,18.5,5
2023-11-04 19:00:00,8965.9,694.6,8271.3,11,19.0,5
2023-11-04 19:30:00,8739.4,574.0,8165.3,11,19.5,5
2023-11-04 20:00:00,9027.5,396.4,8631.1,11,20.0,5
2023-11-04 20:30:00,8592.3,321.5,8270.8,11,20.5,5
2023-11-04 21:00:00,8697.1,234.9,8462.2,11,21.0,5
2023-11-04 21:30:00,8547.0,146.7,8400.3,11,21.5,5
2023-11-04 22:00:00,8720.1,90.0,8630.1,11,22.0,5
2023-11-04 22:30:00,8314.4,45.0,8269.4,11,22.5,5
2023-11-04 23:00:00,8268.8,13.6,8255.2,11,23.0,5
2023-11-04 23:30:00,8231.4,2.8,8228.5,11,23.5,5
2023-11-05 00:00:00,8146.0,0.0,8146.0,11,0.0,6
2023-11-05 00:30:00,8081.2,2.3,8078.9,11,0.5,6
2023-11-05 01:00:00,7846.6,12.1,7834.5,11,1.0,6
2023-11-05 01:30:00,7638.1,39.7,7598.4,11,1.5,6
2023-11-05 02:00:00,7576.1,87.2,7488.8,11,2.0,6
2023-11-05 02:30:00,7591.9,135.9,7456.0,11,2.5,6
2023-11-05 03:00:00,7603.5,227.3,7376.2,11,3.0,6
2023-11-05 03:30:00,7525.4,336.1,7189.3,11,3.5,6
2023-11-05 04:00:00,7568.3,421.0,7147.3,11,4.0,6
2023-11-05 04:30:00,7321.0,557.9,6763.1,11,4.5,6
2023-11-05 05:00:00,7755.5,725.7,7029.8,11,5.0,6
2023-11-05 05:30:00,7716.7,938.8,6778.0,11,5.5,6
2023-11-05 06:00:00,7915.8,959.8,6956.0,11,6.0,6
2023-11-05 06:30:00,7784.8,1126.1,6658.8,11,6.5,6
2023-11-05 07:00:00,7515.3,1481.0,6034.3,11,7.0,6
2023-11-05 07:30:00,7797.9,1486.7,6311.2,11,7.5,6
2023-11-05 08:00:00,7849.5,1852.8,5996.6,11,8.0,6
2023-11-05 08:30:00,8030.0,1800.2,6229.8,11,8.5,6
2023-11-05 09:00:00,7522.6,2216.2,5306.3,11,9.0,6
2023-11-05 09:30:00,7891.3,2146.3,5744.9,11,9.5,6
2023-11-05 10:00:00,7957.3,2443.0,5514.3,11,10.0,6
2023-11-05 10:30:00,7722.6,2043.9,5678.7,11,10.5,6
2023-11-05 11:00:00,7831.8,2444.6,5387.2,11,11.0,6
2023-11-05 11:30:00,7686.6,2183.7,5502.8,11,11.5,6
2023-11-05 12:00:00,7657.7,2190.2,5467.5,11,12.0,6
2023-11-05 12:30:00,7717.5,2638.9,5078.6,11,12.5,6
2023-11-05 13:00:00,7680.7,2589.6,5091.1,11,13.0,6
2023-11-05 13:30:00,7966.9,2381.0,5585.9,11,13.5,6
2023-11-05 14:00:00,7765.5,2240.4,5525.1,11,14.0,6
2023-11-05 14:30:00,7807.5,2245.3,5562.2,11,14.5,6
2023-11-05 15:00:00,8376.8,1817.9,6559.0,11,15.0,6
2023-11-05 15:30:00,8333.6,1867.4,6466.2,11,15.5,6
2023-11-05 16:00:00,7936.9,1791.3,6145.6,11,16.0,6
2023-11-05 16:30:00,8249.8,1696.7,6553.0,11,16.5,6
2023-11-05 17:00:00,8545.1,1430.3,7114.7,11,17.0,6
2023-11-05 17:30:00,8666.3,1280.1,7386.1,11,17.5,6
2023-11-05 18:00:00,8433.1,1025.0,7408.1,11,18.0,6
2023-11-05 18:30:00,8984.8,888.9,8095.9,11,18.5,6
2023-11-05 19:00:00,8976.8,736.1,8240.7,11,19.0,6
2023-11-05 19:30:00,8940.7,598.9,8341.7,11,19.5,6
2023-11-05 20:00:00,9095.6,475.1,8620.5,11,20.0,6
2023-11-05 20:30:00,8901.5,323.8,8577.8,11,20.5,6
2023-11-05 21:00:00,8842.0,207.9,8634.1,11,21.0,6
2023-11-05 21:30:00,8957.6,117.9,8839.7,11,21.5,6
2023-11-05 22:00:00,8770.2,85.5,8684.7,11,22.0,6
2023-11-05 22:30:00,8299.0,45.1,8253.8,11,22.5,6
2023-11-05 23:00:00,8432.4,16.2,8416.2,11,23.0,6
2023-11-05 23:30:00,8062.5,2.9,8059.7,11,23.5,6
2023-11-06 00:00:00,8180.6,0.0,8180.6,11,0.0,0
2023-11-06 00:30:00,8049.4,2.7,8046.6,11,0.5,0
2023-11-06 01:00:00,7601.6,14.9,7586.7,11,1.0,0
2023-11-06 01:30:00,7733.5,41.3,7692.2,11,1.5,0
2023-11-06 02:00:00,7728.8,85.2,7643.6,11,2.0,0
2023-11-06 02:30:00,7550.8,126.9,7423.9,11,2.5,0
2023-11-06 03:00:00,7657.3,234.0,7423.3,11,3.0,0
2023-11-06 03:30:00,7739.0,322.5,7416.5,11,3.5,0
2023-11-06 04:00:00,7601.4,447.7,7153.7,11,4.0,0
2023-11-06 04:30:00,7676.6,552.9,7123.7,11,4.5,0
2023-11-06 05:00:00,7926.5,745.6,7180.8,11,5.0,0
2023-11-06 05:30:00,7811.3,823.8,6987.5,11,5.5,0
2023-11-06 06:00:00,7813.6,1062.9,6750.7,11,6.0,0
2023-11-06 06:30:00,7654.4,1274.1,6380.3,11,6.5,0
2023-11-06 07:00:00,7991.1,1472.7,6518.4,11,7.0,0
2023-11-06 07:30:00,7963.9,1675.0,6288.9,11,7.5,0
2023-11-06 08:00:00,8158.6,1601.3,6557.2,11,8.0,0
2023-11-06 08:30:00,7946.7,1960.3,5986.4,11,8.5,0
2023-11-06 09:00:00,7610.3,2114.6,5495.8,11,9.0,0
2023-11-06 09:30:00,7619.9,1973.2,5646.7,11,9.5,0
2023-11-06 10:00:00,8039.3,2176.4,5863.0,11,10.0,0
2023-11-06 10:30:00,7781.1,2313.1,5468.0,11,10.5,0
2023-11-06 11:00:00,7939.1,2647.4,5291.7,11,11.0,0
2023-11-06 11:30:00,7862.0,2382.2,5479.8,11,11.5,0
2023-11-06 12:00:00,7801.0,2188.7,5612.3,11,12.0,0
2023-11-06 12:30:00,7815.7,2372.2,5443.6,11,12.5,0
2023-11-06 13:00:00,7694.9,2458.4,5236.5,11,13.0,0
2023-11-06 13:30:00,7883.1,2578.3,5304.8,11,13.5,0
2023-11-06 14:00:00,7834.7,2096.9,5737.8,11,14.0,0
2023-11-06 14:30:00,7945.0,1998.4,5946.6,11,14.5,0
2023-11-06 15:00:00,8042.4,1977.2,6065.2,11,15.0,0
2023-11-06 15:30:00,8161.9,2012.1,6149.8,11,15.5,0
2023-11-06 16:00:00,8480.0,1677.2,6802.8,11,16.0,0
2023-11-06 16:30:00,8406.1,1523.0,6883.1,11,16.5,0
2023-11-06 17:00:00,8727.7,1201.6,7526.1,11,17.0,0
2023-11-06 17:30:00,8926.9,1290.9,7636.0,11,17.5,0
2023-11-06 18:00:00,8897.3,1130.1,7767.3,11,18.0,0
2023-11-06 18:30:00,8914.5,903.7,8010.9,11,18.5,0
2023-11-06 19:00:00,8929.1,690.7,8238.4,11,19.0,0
2023-11-06 19:30:00,9051.7,571.5,8480.2,11,19.5,0
2023-11-06 20:00:00,8909.5,438.2,8471.3,11,20.0,0
2023-11-06 20:30:00,9039.4,340.0,8699.4,11,20.5,0
2023-11-06 21:00:00,8913.8,206.6,8707.2,11,21.0,0
2023-11-06 21:30:00,8654.5,145.5,8509.0,11,21.5,0
2023-11-06 22:00:00,8775.3,91.7,8683.5,11,22.0,0
2023-11-06 22:30:00,8509.0,37.6,8471.4,11,22.5,0
2023-11-06 23:00:00,8341.4,15.6,8325.7,11,23.0,0
2023-11-06 23:30:00,8138.4,2.6,8135.8,11,23.5,0
2023-11-07 00:00:00,8161.9,0.0,8161.9,11,0.0,1
2023-11-07 00:30:00,8185.1,2.9,8182.2,11,0.5,1
2023-11-07 01:00:00,8052.8,16.6,8036.2,11,1.0,1
2023-11-07 01:30:00,7861.2,41.7,7819.5,11,1.5,1
2023-11-07 02:00:00,7831.1,86.8,7744.3,11,2.0,1
2023-11-07 02:30:00,7900.4,137.2,7763.1,11,2.5,1
2023-11-07 03:00:00,7615.8,202.1,7413.7,11,3.0,1
2023-11-07 03:30:00,7435.3,286.5,7148.8,11,3.5,1
2023-11-07 04:00:00,7883.2,370.8,7512.5,11,4.0,1
2023-11-07 04:30:00,7582.9,633.0,6949.9,11,4.5,1
2023-11-07 05:00:00,7595.3,767.8,6827.5,11,5.0,1
2023-11-07 05:30:00,7445.0,941.0,6504.0,11,5.5,1
2023-11-07 06:00:00,7922.5,1073.8,6848.6,11,6.0,1
2023-11-07 06:30:00,7577.1,1239.9,6337.2,11,6.5,1
2023-11-07 07:00:00,7777.4,1378.1,6399.3,11,7.0,1
2023-11-07 07:30:00,8052.5,1666.7,6385.8,11,7.5,1
2023-11-07 08:00:00,8099.6,1753.7,6345.9,11,8.0,1
2023-11-07 08:30:00,7863.1,2073.3,5789.8,11,8.5,1
2023-11-07 09:00:00,7955.2,2157.7,5797.6,11,9.0,1
2023-11-07 09:30:00,7811.0,1846.7,5964.2,11,9.5,1
2023-11-07 10:00:00,7850.3,2430.4,5419.9,11,10.0,1
2023-11-07 10:30:00,7973.8,2350.0,5623.8,11,10.5,1
2023-11-07 11:00:00,7812.3,2464.8,5347.5,11,11.0,1
2023-11-07 11:30:00,7839.6,2694.1,5145.6,11,11.5,1
2023-11-07 12:00:00,7609.5,2331.8,5277.8,11,12.0,1
2023-11-07 12:30:00,8079.1,2346.6,5732.6,11,12.5,1
2023-11-07 13:00:00,7984.6,2389.7,5594.9,11,13.0,1
2023-11-07 13:30:00,8070.8,2304.9,5765.9,11,13.5,1
2023-11-07 14:00:00,8214.3,2378.4,5835.9,11,14.0,1
2023-11-07 14:30:00,7905.6,2033.2,5872.4,11,14.5,1
2023-11-07 15:00:00,8078.3,1765.8,6312.5,11,15.0,1
2023-11-07 15:30:00,7903.8,1832.1,6071.7,11,15.5,1
2023-11-07 16:00:00,8921.4,1609.5,7311.9,11,16.0,1
2023-11-07 16:30:00,8444.7,1606.8,6837.9,11,16.5,1
2023-11-07 17:00:00,8772.6,1279.5,7493.1,11,17.0,1
2023-11-07 17:30:00,8469.3,1165.0,7304.3,11,17.5,1
2023-11-07 18:00:00,8964.9,976.7,7988.2,11,18.0,1
2023-11-07 18:30:00,9194.8,862.6,8332.3,11,18.5,1
2023-11-07 19:00:00,8901.5,681.3,8220.3,11,19.0,1
2023-11-07 19:30:00,8756.1,598.3,8157.8,11,19.5,1
2023-11-07 20:00:00,8910.6,465.3,8445.2,11,20.0,1
2023-11-07 20:30:00,8503.5,352.3,8151.2,11,20.5,1
2023-11-07 21:00:00,8838.6,247.2,8591.4,11,21.0,1
2023-11-07 21:30:00,8909.2,144.0,8765.2,11,21.5,1
2023-11-07 22:00:00,8649.7,81.8,8568.0,11,22.0,1
2023-11-07 22:30:00,8483.5,43.6,8439.9,11,22.5,1
2023-11-07 23:00:00,8497.6,15.1,8482.4,11,23.0,1
2023-11-07 23:30:00,8375.0,2.4,8372.6,11,23.5,1
2023-11-08 00:00:00,7875.4,0.0,7875.4,11,0.0,2
2023-11-08 00:30:00,8063.9,2.6,8061.3,11,0.5,2
2023-11-08 01:00:00,8373.4,14.6,8358.9,11,1.0,2
2023-11-08 01:30:00,7599.4,42.3,7557.1,11,1.5,2
2023-11-08 02:00:00,7750.0,82.1,7667.9,11,2.0,2
2023-11-08 02:30:00,8063.2,134.0,7929.1,11,2.5,2
2023-11-08 03:00:00,7883.7,224.3,7659.4,11,3.0,2
2023-11-08 03:30:00,7585.8,330.1,7255.7,11,3.5,2
2023-11-08 04:00:00,7728.3,459.3,7269.1,11,4.0,2
2023-11-08 04:30:00,7720.1,629.2,7090.9,11,4.5,2
2023-11-08 05:00:00,7627.1,742.9,6884.3,11,5.0,2
2023-11-08 05:30:00,7797.1,777.8,7019.3,11,5.5,2
2023-11-08 06:00:00,7811.4,1019.2,6792.2,11,6.0,2
2023-11-08 06:30:00,7931.5,1290.0,6641.5,11,6.5,2
2023-11-08 07:00:00,7819.9,1258.0,6561.9,11,7.0,2
2023-11-08 07:30:00,7759.0,1641.1,6117.9,11,7.5,2
2023-11-08 08:00:00,8004.4,1878.1,6126.2,11,8.0,2
2023-11-08 08:30:00,8331.3,1869.1,6462.3,11,8.5,2
2023-11-08 09:00:00,8036.4,2201.7,5834.7,11,9.0,2
2023-11-08 09:30:00,7950.5,2293.6,5656.9,11,9.5,2
2023-11-08 10:00:00,8127.0,2528.9,5598.1,11,10.0,2
2023-11-08 10:30:00,7939.5,2340.3,5599.2,11,10.5,2
2023-11-08 11:00:00,8281.0,2511.2,5769.8,11,11.0,2
2023-11-08 11:30:00,7925.1,2659.4,5265.7,11,11.5,2
2023-11-08 12:00:00,8041.4,2615.8,5425.7,11,12.0,2
2023-11-08 12:30:00,7781.5,2612.3,5169.2,11,12.5,2
2023-11-08 13:00:00,8025.5,2437.5,5588.1,11,13.0,2
2023-11-08 13:30:00,8019.8,2559.0,5460.8,11,13.5,2
2023-11-08 14:00:00,8014.0,2273.3,5740.7,11,14.0,2
2023-11-08 14:30:00,8006.0,2338.2,5667.8,11,14.5,2
2023-11-08 15:00:00,8070.1,2184.5,5885.6,11,15.0,2
2023-11-08 15:30:00,8337.8,1903.0,6434.9,11,15.5,2
2023-11-08 16:00:00,8511.5,1875.9,6635.7,11,16.0,2
